chromosome	position	type	base_depth	exact_kmer_count	inexact_kmer_count	sum_kmer_count
5	23525626	left	80	73	7	80
5	23525627	left	80	73	7	80
5	23525628	left	80	72	8	80
5	23525629	left	80	72	8	80
5	23525630	left	80	72	8	80
5	23525631	left	80	72	8	80
5	23525632	left	80	72	8	80
5	23525633	left	80	72	8	80
5	23525634	left	80	72	8	80
5	23525635	left	80	72	8	80
5	23525636	left	80	72	8	80
5	23525637	left	80	72	8	80
5	23525638	left	80	72	8	80
5	23525639	left	80	72	8	80
5	23525640	left	80	72	8	80
5	23525641	left	80	70	10	80
5	23525642	left	79	71	8	79
5	23525643	left	80	72	8	80
5	23525644	left	80	72	8	80
5	23525645	left	80	72	8	80
5	23525646	left	80	72	8	80
5	23525647	left	80	72	8	80
5	23525648	left	80	72	8	80
5	23525649	left	80	72	8	80
5	23525650	left	80	72	8	80
5	23525651	left	80	72	8	80
5	23525652	left	80	73	7	80
5	23525653	left	80	73	7	80
5	23525654	left	78	73	5	78
5	23525655	left	80	75	5	80
5	23525656	left	80	75	5	80
5	23525657	left	80	75	5	80
5	23525658	left	80	75	5	80
5	23525659	left	80	75	5	80
5	23525660	left	80	75	5	80
5	23525661	left	80	75	5	80
5	23525662	left	80	75	5	80
5	23525663	left	80	75	5	80
5	23525664	left	80	75	5	80
5	23525665	left	80	75	5	80
5	23525666	left	80	75	5	80
5	23525667	left	80	75	5	80
5	23525668	left	80	75	5	80
5	23525669	left	80	75	5	80
5	23525670	left	80	75	5	80
5	23525671	left	80	75	5	80
5	23525672	left	80	75	5	80
5	23525673	left	80	75	5	80
5	23525674	left	80	75	5	80
5	23525675	left	80	75	5	80
5	23525676	left	80	75	5	80
5	23525677	left	80	75	5	80
5	23525678	left	80	75	5	80
5	23525679	left	80	75	5	80
5	23525680	left	80	75	5	80
5	23525681	left	80	74	6	80
5	23525682	left	80	74	6	80
5	23525683	left	80	74	6	80
5	23525684	left	80	74	6	80
5	23525685	left	80	74	6	80
5	23525686	left	80	73	7	80
5	23525687	left	80	73	7	80
5	23525688	left	80	73	7	80
5	23525689	left	80	73	7	80
5	23525690	left	80	73	7	80
5	23525691	left	80	73	7	80
5	23525692	left	80	73	7	80
5	23525693	left	80	73	7	80
5	23525694	left	80	73	7	80
5	23525695	left	80	73	7	80
5	23525696	left	80	74	6	80
5	23525697	left	80	74	6	80
5	23525698	left	80	74	6	80
5	23525699	left	80	74	6	80
5	23525700	left	80	74	6	80
5	23525701	left	80	74	6	80
5	23525702	left	80	74	6	80
5	23525703	left	80	74	6	80
5	23525704	left	80	74	6	80
5	23525705	left	80	74	6	80
5	23525706	left	80	74	6	80
5	23525707	left	80	74	6	80
5	23525708	left	80	74	6	80
5	23525709	left	78	74	4	78
5	23525710	left	80	75	5	80
5	23525711	left	80	75	5	80
5	23525712	left	80	74	6	80
5	23525713	left	80	74	6	80
5	23525714	left	80	74	6	80
5	23525715	left	80	74	6	80
5	23525716	left	80	74	6	80
5	23525717	left	80	74	6	80
5	23525718	left	80	74	6	80
5	23525719	left	80	74	6	80
5	23525720	left	80	74	6	80
5	23525721	left	80	73	7	80
5	23525722	left	80	73	7	80
5	23525723	left	80	73	7	80
5	23525724	left	80	73	7	80
5	23525725	left	79	73	6	79
5	23525726	left	80	73	7	80
5	23525727	left	80	73	7	80
5	23525728	left	80	72	8	80
5	23525729	left	80	72	8	80
5	23525730	left	80	72	8	80
5	23525731	left	80	72	8	80
5	23525732	left	80	72	8	80
5	23525733	left	80	72	8	80
5	23525734	left	80	71	9	80
5	23525735	left	80	70	10	80
5	23525736	left	80	70	10	80
5	23525737	left	80	70	10	80
5	23525738	left	80	71	9	80
5	23525739	left	80	71	9	80
5	23525740	left	80	71	9	80
5	23525741	left	80	71	9	80
5	23525742	left	80	71	9	80
5	23525743	left	80	70	9	79
5	23525744	left	80	70	9	79
5	23525745	left	80	70	9	79
5	23525746	left	80	70	9	79
5	23525747	left	80	70	9	79
5	23525748	left	80	70	9	79
5	23525749	left	80	70	9	79
5	23525750	left	79	70	8	78
5	23525751	left	80	70	9	79
5	23525752	left	80	70	9	79
5	23525753	left	80	70	9	79
5	23525754	left	80	70	9	79
5	23525755	left	80	70	9	79
5	23525756	left	80	70	9	79
5	23525757	left	80	70	9	79
5	23525758	left	80	70	9	79
5	23525759	left	80	70	9	79
5	23525760	left	80	70	9	79
5	23525761	left	80	70	9	79
5	23525762	left	78	70	7	77
5	23525763	left	80	72	7	79
5	23525764	left	80	72	7	79
5	23525765	left	80	72	7	79
5	23525766	left	80	72	7	79
5	23525767	left	80	72	7	79
5	23525768	left	80	72	7	79
5	23525769	left	80	72	7	79
5	23525770	left	80	72	7	79
5	23525771	left	80	72	7	79
5	23525772	left	80	72	7	79
5	23525773	left	80	72	7	79
5	23525774	left	80	72	7	79
5	23525775	left	80	72	7	79
5	23525776	left	80	72	7	79
5	23525777	left	80	72	7	79
5	23525778	left	80	72	7	79
5	23525779	left	80	72	7	79
5	23525780	left	79	72	6	78
5	23525781	left	80	73	6	79
5	23525782	left	80	73	6	79
5	23525783	left	80	73	6	79
5	23525784	left	80	73	6	79
5	23525785	left	80	73	6	79
5	23525786	left	80	73	6	79
5	23525787	left	80	73	6	79
5	23525788	left	80	73	6	79
5	23525789	left	79	73	5	78
5	23525790	left	80	74	5	79
5	23525791	left	80	74	5	79
5	23525792	left	80	73	6	79
5	23525793	left	80	73	6	79
5	23525794	left	80	73	6	79
5	23525795	left	80	73	6	79
5	23525796	left	80	73	6	79
5	23525797	left	80	73	6	79
5	23525798	left	81	74	6	80
5	23525799	left	81	72	8	80
5	23525800	left	80	72	7	79
5	23525801	left	81	72	8	80
5	23525802	left	81	72	8	80
5	23525803	left	81	72	8	80
5	23525804	left	81	72	8	80
5	23525805	left	81	73	7	80
5	23525806	left	81	73	7	80
5	23525807	left	81	73	7	80
5	23525808	left	79	73	5	78
5	23525809	left	81	75	5	80
5	23525810	left	81	75	5	80
5	23525811	left	81	75	5	80
5	23525812	left	81	75	5	80
5	23525813	left	80	75	5	80
5	23525814	left	80	75	5	80
5	23525815	left	80	76	4	80
5	23525816	left	80	76	4	80
5	23525817	left	80	76	4	80
5	23525818	left	80	76	4	80
5	23525819	left	80	76	4	80
5	23525820	left	80	76	4	80
5	23525821	left	80	76	4	80
5	23525822	left	80	76	4	80
5	23525823	left	79	76	3	79
5	23525824	left	80	77	3	80
5	23525825	left	80	77	3	80
5	23525826	left	80	77	3	80
5	23525827	left	80	77	3	80
5	23525828	left	80	77	3	80
5	23525829	left	80	77	3	80
5	23525830	left	80	77	3	80
5	23525831	left	80	77	3	80
5	23525832	left	80	77	3	80
5	23525833	left	80	77	3	80
5	23525834	left	80	77	3	80
5	23525835	left	80	77	3	80
5	23525836	left	80	77	3	80
5	23525837	left	80	77	3	80
5	23525838	left	80	77	3	80
5	23525839	left	80	77	3	80
5	23525840	left	80	76	4	80
5	23525841	left	80	76	4	80
5	23525842	left	80	76	4	80
5	23525843	left	80	76	4	80
5	23525844	left	80	76	4	80
5	23525845	left	80	76	4	80
5	23525846	left	80	76	4	80
5	23525847	left	80	76	4	80
5	23525848	left	80	76	4	80
5	23525849	left	80	75	5	80
5	23525850	left	80	75	5	80
5	23525851	left	80	75	5	80
5	23525852	left	80	75	5	80
5	23525853	left	80	75	5	80
5	23525854	left	80	75	5	80
5	23525855	left	80	75	5	80
5	23525856	left	80	75	5	80
5	23525857	left	80	75	5	80
5	23525858	left	80	74	6	80
5	23525859	left	79	72	7	79
5	23525860	left	80	73	7	80
5	23525861	left	80	73	7	80
5	23525862	left	80	73	7	80
5	23525863	left	80	73	7	80
5	23525864	left	80	72	8	80
5	23525865	left	80	72	8	80
5	23525866	left	80	72	8	80
5	23525867	left	80	72	8	80
5	23525868	left	78	72	6	78
5	23525869	left	80	74	6	80
5	23525870	left	80	74	6	80
5	23525871	left	80	74	6	80
5	23525872	left	80	74	6	80
5	23525873	left	80	74	6	80
5	23525874	left	80	74	6	80
5	23525875	left	80	74	6	80
5	23525876	left	80	74	6	80
5	23525877	left	80	74	6	80
5	23525878	left	80	74	6	80
5	23525879	left	80	74	6	80
5	23525880	left	80	74	6	80
5	23525881	left	80	74	6	80
5	23525882	left	80	74	6	80
5	23525883	left	80	74	6	80
5	23525884	left	80	74	6	80
5	23525885	left	80	74	6	80
5	23525886	left	80	74	6	80
5	23525887	left	80	74	6	80
5	23525888	left	80	74	6	80
5	23525889	left	80	74	6	80
5	23525890	left	80	74	6	80
5	23525891	left	80	72	8	80
5	23525892	left	80	72	8	80
5	23525893	left	80	72	8	80
5	23525894	left	80	72	8	80
5	23525895	left	80	72	8	80
5	23525896	left	80	72	8	80
5	23525897	left	80	72	8	80
5	23525898	left	80	72	8	80
5	23525899	left	80	72	8	80
5	23525900	left	80	72	8	80
5	23525901	left	80	72	8	80
5	23525902	left	80	70	10	80
5	23525903	left	80	69	11	80
5	23525904	left	80	69	11	80
5	23525905	left	80	69	11	80
5	23525906	left	80	68	12	80
5	23525907	left	80	68	12	80
5	23525908	left	80	68	12	80
5	23525909	left	80	68	12	80
5	23525910	left	80	69	11	80
5	23525911	left	80	69	11	80
5	23525912	left	80	69	11	80
5	23525913	left	80	69	11	80
5	23525914	left	80	69	11	80
5	23525915	left	80	68	12	80
5	23525916	left	80	67	13	80
5	23525917	left	80	67	13	80
5	23525918	left	79	67	12	79
5	23525919	left	80	67	13	80
5	23525920	left	80	67	13	80
5	23525921	left	80	67	13	80
5	23525922	left	80	67	13	80
5	23525923	left	80	67	13	80
5	23525924	left	80	67	13	80
5	23525925	left	80	67	13	80
5	23525926	left	78	67	11	78
5	23525927	left	80	69	11	80
5	23525928	left	80	69	11	80
5	23525929	left	80	69	11	80
5	23525930	left	80	69	11	80
5	23525931	left	80	68	12	80
5	23525932	left	80	68	12	80
5	23525933	left	80	68	12	80
5	23525934	left	80	69	11	80
5	23525935	left	80	69	11	80
5	23525936	left	80	69	11	80
5	23525937	left	80	69	11	80
5	23525938	left	80	69	11	80
5	23525939	left	80	69	11	80
5	23525940	left	80	69	11	80
5	23525941	left	80	69	11	80
5	23525942	left	80	69	11	80
5	23525943	left	80	69	11	80
5	23525944	left	80	68	12	80
5	23525945	left	80	68	12	80
5	23525946	left	80	68	12	80
5	23525947	left	80	68	12	80
5	23525948	left	80	68	12	80
5	23525949	left	80	68	12	80
5	23525950	left	80	68	12	80
5	23525951	left	80	68	12	80
5	23525952	left	80	68	12	80
5	23525953	left	80	68	12	80
5	23525954	left	80	68	12	80
5	23525955	left	80	68	12	80
5	23525956	left	80	68	12	80
5	23525957	left	80	68	12	80
5	23525958	left	80	68	12	80
5	23525959	left	78	68	10	78
5	23525960	left	80	70	10	80
5	23525961	left	80	70	10	80
5	23525962	left	80	70	10	80
5	23525963	left	79	70	9	79
5	23525964	left	80	71	9	80
5	23525965	left	80	71	9	80
5	23525966	left	80	71	9	80
5	23525967	left	80	71	9	80
5	23525968	left	80	71	9	80
5	23525969	left	80	71	9	80
5	23525970	left	78	72	6	78
5	23525971	left	80	74	6	80
5	23525972	left	80	74	6	80
5	23525973	left	80	74	6	80
5	23525974	left	78	74	4	78
5	23525975	left	80	76	4	80
5	23525976	left	80	76	4	80
5	23525977	left	80	76	4	80
5	23525978	left	80	76	4	80
5	23525979	left	80	76	4	80
5	23525980	left	80	76	4	80
5	23525981	left	80	76	4	80
5	23525982	left	80	76	4	80
5	23525983	left	80	76	4	80
5	23525984	left	79	76	3	79
5	23525985	left	80	76	4	80
5	23525986	left	80	76	4	80
5	23525987	left	80	76	4	80
5	23525988	left	80	76	4	80
5	23525989	left	80	75	5	80
5	23525990	left	80	75	5	80
5	23525991	left	80	75	5	80
5	23525992	left	80	75	5	80
5	23525993	left	80	75	5	80
5	23525994	left	80	75	5	80
5	23525995	left	80	75	5	80
5	23525996	left	80	75	5	80
5	23525997	left	80	75	5	80
5	23525998	left	80	75	5	80
5	23525999	left	79	75	4	79
5	23526000	left	80	76	4	80
5	23526001	left	80	76	4	80
5	23526002	left	80	76	4	80
5	23526003	left	80	76	4	80
5	23526004	left	80	76	4	80
5	23526005	left	80	76	4	80
5	23526006	left	80	75	5	80
5	23526007	left	80	75	5	80
5	23526008	left	80	75	5	80
5	23526009	left	80	75	5	80
5	23526010	left	80	75	5	80
5	23526011	left	80	75	5	80
5	23526012	left	79	75	4	79
5	23526013	left	79	76	3	79
5	23526014	left	80	76	4	80
5	23526015	left	80	73	7	80
5	23526016	left	80	73	7	80
5	23526017	left	80	73	7	80
5	23526018	left	80	72	8	80
5	23526019	left	80	72	8	80
5	23526020	left	80	72	8	80
5	23526021	left	80	72	8	80
5	23526022	left	80	72	8	80
5	23526023	left	80	72	8	80
5	23526024	left	80	72	8	80
5	23526025	left	80	70	10	80
5	23526026	left	80	70	10	80
5	23526027	left	80	70	10	80
5	23526028	left	80	69	10	79
5	23526029	left	80	69	10	79
5	23526030	left	80	69	10	79
5	23526031	left	80	69	10	79
5	23526032	left	80	69	10	79
5	23526033	left	80	69	10	79
5	23526034	left	80	68	11	79
5	23526035	left	80	68	11	79
5	23526036	left	80	68	11	79
5	23526037	left	80	69	10	79
5	23526038	left	80	69	10	79
5	23526039	left	80	69	10	79
5	23526040	left	80	69	10	79
5	23526041	left	80	69	10	79
5	23526042	left	80	69	10	79
5	23526043	left	80	69	10	79
5	23526044	left	80	69	10	79
5	23526045	left	80	69	10	79
5	23526046	left	80	69	10	79
5	23526047	left	80	69	10	79
5	23526048	left	80	69	10	79
5	23526049	left	80	69	10	79
5	23526050	left	80	69	10	79
5	23526051	left	80	69	10	79
5	23526052	left	80	69	10	79
5	23526053	left	80	69	10	79
5	23526054	left	80	69	10	79
5	23526055	left	80	69	10	79
5	23526056	left	80	69	10	79
5	23526057	left	80	69	10	79
5	23526058	left	79	69	9	78
5	23526059	left	80	69	10	79
5	23526060	left	80	69	10	79
5	23526061	left	80	69	10	79
5	23526062	left	80	69	10	79
5	23526063	left	80	69	10	79
5	23526064	left	80	69	10	79
5	23526065	left	80	69	10	79
5	23526066	left	80	69	10	79
5	23526067	left	80	69	10	79
5	23526068	left	80	69	10	79
5	23526069	left	80	69	10	79
5	23526070	left	80	69	10	79
5	23526071	left	80	69	10	79
5	23526072	left	80	68	11	79
5	23526073	left	80	68	11	79
5	23526074	left	80	68	11	79
5	23526075	left	80	69	10	79
5	23526076	left	80	69	10	79
5	23526077	left	80	69	10	79
5	23526078	left	80	69	10	79
5	23526079	left	80	69	10	79
5	23526080	left	80	69	10	79
5	23526081	left	80	69	10	79
5	23526082	left	79	71	7	78
5	23526083	left	80	72	7	79
5	23526084	left	80	72	7	79
5	23526085	left	80	72	7	79
5	23526086	left	80	72	7	79
5	23526087	left	80	71	8	79
5	23526088	left	79	71	7	78
5	23526089	left	80	71	8	79
5	23526090	left	80	71	8	79
5	23526091	left	80	71	8	79
5	23526092	left	80	70	9	79
5	23526093	left	80	70	9	79
5	23526094	left	78	70	7	77
5	23526095	left	80	72	7	79
5	23526096	left	80	72	7	79
5	23526097	left	80	72	7	79
5	23526098	left	79	72	7	79
5	23526099	left	79	72	7	79
5	23526100	left	79	72	7	79
5	23526101	left	79	72	7	79
5	23526102	left	79	72	7	79
5	23526103	left	78	72	6	78
5	23526104	left	79	72	7	79
5	23526105	left	79	71	8	79
5	23526106	left	79	71	8	79
5	23526107	left	79	71	8	79
5	23526108	left	79	71	8	79
5	23526109	left	79	71	8	79
5	23526110	left	79	71	8	79
5	23526111	left	79	71	8	79
5	23526112	left	79	71	8	79
5	23526113	left	79	71	8	79
5	23526114	left	79	71	8	79
5	23526115	left	79	71	8	79
5	23526116	left	79	71	8	79
5	23526117	left	79	71	8	79
5	23526118	left	79	71	8	79
5	23526119	left	79	70	9	79
5	23526120	left	79	69	10	79
5	23526121	left	79	69	10	79
5	23526122	left	79	67	12	79
5	23526123	left	79	67	12	79
5	23526124	left	78	67	11	78
5	23526125	left	79	68	11	79
5	23526126	left	79	68	11	79
5	23526127	left	79	68	11	79
5	23526128	left	78	68	10	78
5	23526129	left	79	68	11	79
5	23526130	left	79	68	11	79
5	23526131	left	79	68	11	79
5	23526132	left	79	68	11	79
5	23526133	left	79	68	11	79
5	23526134	left	79	68	11	79
5	23526135	left	79	67	12	79
5	23526136	left	79	67	12	79
5	23526137	left	79	67	12	79
5	23526138	left	79	67	12	79
5	23526139	left	79	67	12	79
5	23526140	left	78	67	11	78
5	23526141	left	79	68	11	79
5	23526142	left	79	68	11	79
5	23526143	left	79	68	11	79
5	23526144	left	79	68	11	79
5	23526145	left	79	68	11	79
5	23526146	left	79	68	11	79
5	23526147	left	79	68	11	79
5	23526148	left	79	68	11	79
5	23526149	left	79	67	12	79
5	23526150	left	79	67	12	79
5	23526151	left	79	67	12	79
5	23526152	left	76	67	9	76
5	23526153	left	79	69	10	79
5	23526154	left	79	69	10	79
5	23526155	left	79	69	10	79
5	23526156	left	79	69	10	79
5	23526157	left	79	69	10	79
5	23526158	left	78	69	9	78
5	23526159	left	79	70	9	79
5	23526160	left	79	70	9	79
5	23526161	left	79	70	9	79
5	23526162	left	78	70	8	78
5	23526163	left	79	71	8	79
5	23526164	left	79	71	8	79
5	23526165	left	79	71	8	79
5	23526166	left	79	71	8	79
5	23526167	left	79	71	8	79
5	23526168	left	80	72	8	80
5	23526169	left	80	72	8	80
5	23526170	left	80	72	8	80
5	23526171	left	80	71	9	80
5	23526172	left	79	71	8	79
5	23526173	left	80	72	8	80
5	23526174	left	80	72	8	80
5	23526175	left	80	72	8	80
5	23526176	left	80	72	8	80
5	23526177	left	80	72	8	80
5	23526178	left	80	72	8	80
5	23526179	left	80	72	8	80
5	23526180	left	80	72	8	80
5	23526181	left	80	72	8	80
5	23526182	left	80	71	9	80
5	23526183	left	80	71	9	80
5	23526184	left	80	71	9	80
5	23526185	left	79	72	7	79
5	23526186	left	80	73	7	80
5	23526187	left	80	73	7	80
5	23526188	left	80	73	7	80
5	23526189	left	80	73	7	80
5	23526190	left	80	73	7	80
5	23526191	left	78	73	5	78
5	23526192	left	80	75	5	80
5	23526193	left	80	75	5	80
5	23526194	left	80	75	5	80
5	23526195	left	80	75	5	80
5	23526196	left	80	75	5	80
5	23526197	left	80	75	5	80
5	23526198	left	80	75	5	80
5	23526199	left	80	74	6	80
5	23526200	left	80	74	6	80
5	23526201	left	80	74	6	80
5	23526202	left	80	74	6	80
5	23526203	left	80	74	6	80
5	23526204	left	79	74	5	79
5	23526205	left	80	75	5	80
5	23526206	left	80	76	4	80
5	23526207	left	80	76	4	80
5	23526208	left	80	76	4	80
5	23526209	left	80	76	4	80
5	23526210	left	80	76	4	80
5	23526211	left	80	76	4	80
5	23526212	left	80	76	4	80
5	23526213	left	80	76	4	80
5	23526214	left	80	76	4	80
5	23526215	left	80	76	4	80
5	23526216	left	80	76	4	80
5	23526217	left	80	77	3	80
5	23526218	left	80	77	3	80
5	23526219	left	80	77	3	80
5	23526220	left	80	77	3	80
5	23526221	left	80	77	3	80
5	23526222	left	80	76	4	80
5	23526223	left	80	76	4	80
5	23526224	left	80	76	4	80
5	23526225	left	80	76	4	80
5	23526226	left	80	76	4	80
5	23526227	left	80	76	4	80
5	23526228	left	80	76	4	80
5	23526229	left	80	75	5	80
5	23526230	left	80	75	5	80
5	23526231	left	80	75	5	80
5	23526232	left	80	75	5	80
5	23526233	left	80	75	5	80
5	23526234	left	80	75	5	80
5	23526235	left	80	75	5	80
5	23526236	left	80	75	5	80
5	23526237	left	80	75	5	80
5	23526238	left	80	75	5	80
5	23526239	left	80	75	5	80
5	23526240	left	79	75	4	79
5	23526241	left	80	76	4	80
5	23526242	left	80	76	4	80
5	23526243	left	80	76	4	80
5	23526244	left	80	76	4	80
5	23526245	left	80	76	4	80
5	23526246	left	80	76	4	80
5	23526247	left	80	76	4	80
5	23526248	left	80	76	4	80
5	23526249	left	80	76	4	80
5	23526250	left	80	76	4	80
5	23526251	left	80	76	4	80
5	23526252	left	80	75	5	80
5	23526253	left	80	75	5	80
5	23526254	left	80	75	5	80
5	23526255	left	80	75	5	80
5	23526256	left	80	75	5	80
5	23526257	left	80	75	5	80
5	23526258	left	80	75	5	80
5	23526259	left	80	75	5	80
5	23526260	left	80	75	5	80
5	23526261	left	80	75	5	80
5	23526262	left	80	75	5	80
5	23526263	left	80	75	5	80
5	23526264	left	80	75	5	80
5	23526265	left	80	75	5	80
5	23526266	left	80	75	5	80
5	23526267	left	78	75	3	78
5	23526268	left	80	76	4	80
5	23526269	left	80	76	4	80
5	23526270	left	80	76	4	80
5	23526271	left	80	76	4	80
5	23526272	left	80	76	4	80
5	23526273	left	80	76	4	80
5	23526274	left	80	76	4	80
5	23526275	left	80	75	5	80
5	23526276	left	80	75	5	80
5	23526277	left	80	75	5	80
5	23526278	left	80	75	5	80
5	23526279	left	80	75	5	80
5	23526280	left	80	74	6	80
5	23526281	left	80	74	6	80
5	23526282	left	80	74	6	80
5	23526283	left	80	74	6	80
5	23526284	left	80	74	6	80
5	23526285	left	80	74	6	80
5	23526286	left	80	74	6	80
5	23526287	left	80	74	6	80
5	23526288	left	79	74	5	79
5	23526289	left	80	75	5	80
5	23526290	left	80	75	5	80
5	23526291	left	79	75	4	79
5	23526292	left	80	76	4	80
5	23526293	left	80	76	4	80
5	23526294	left	80	76	4	80
5	23526295	left	80	76	4	80
5	23526296	left	80	76	4	80
5	23526297	left	80	76	4	80
5	23526298	left	79	76	3	79
5	23526299	left	80	77	3	80
5	23526300	left	80	76	4	80
5	23526301	left	80	76	4	80
5	23526302	left	80	76	4	80
5	23526303	left	80	76	4	80
5	23526304	left	80	76	4	80
5	23526305	left	80	76	4	80
5	23526306	left	80	76	4	80
5	23526307	left	80	76	4	80
5	23526308	left	80	76	4	80
5	23526309	left	80	76	4	80
5	23526310	left	80	76	4	80
5	23526311	left	80	76	4	80
5	23526312	left	80	76	4	80
5	23526313	left	80	76	4	80
5	23526314	left	80	76	4	80
5	23526315	left	80	76	4	80
5	23526316	left	80	76	4	80
5	23526317	left	80	76	4	80
5	23526318	left	80	76	4	80
5	23526319	left	80	76	4	80
5	23526320	left	80	76	4	80
5	23526321	left	79	75	4	79
5	23526322	left	80	76	4	80
5	23526323	left	80	76	4	80
5	23526324	left	80	76	4	80
5	23526325	left	80	76	4	80
5	23526326	left	80	76	4	80
5	23526327	left	80	76	4	80
5	23526328	left	80	76	4	80
5	23526329	left	80	75	5	80
5	23526330	left	80	75	5	80
5	23526331	left	80	75	5	80
5	23526332	left	80	75	5	80
5	23526333	left	80	75	5	80
5	23526334	left	80	75	5	80
5	23526335	left	80	75	5	80
5	23526336	left	80	75	5	80
5	23526337	left	80	75	5	80
5	23526338	left	80	75	5	80
5	23526339	left	80	75	5	80
5	23526340	left	80	75	5	80
5	23526341	left	80	75	5	80
5	23526342	left	80	75	5	80
5	23526343	left	80	75	5	80
5	23526344	left	80	75	5	80
5	23526345	left	80	75	5	80
5	23526346	left	80	75	5	80
5	23526347	left	80	75	5	80
5	23526348	left	80	75	5	80
5	23526349	left	79	75	4	79
5	23526350	left	80	76	4	80
5	23526351	left	80	76	4	80
5	23526352	left	80	76	4	80
5	23526353	left	80	76	4	80
5	23526354	left	80	76	4	80
5	23526355	left	80	76	4	80
5	23526356	left	80	76	4	80
5	23526357	left	80	76	4	80
5	23526358	left	80	76	4	80
5	23526359	left	80	76	4	80
5	23526360	left	80	76	4	80
5	23526361	left	80	76	4	80
5	23526362	left	80	75	5	80
5	23526363	left	80	75	5	80
5	23526364	left	80	75	5	80
5	23526365	left	80	75	5	80
5	23526366	left	80	75	5	80
5	23526367	left	80	76	4	80
5	23526368	left	80	76	4	80
5	23526369	left	80	76	4	80
5	23526370	left	80	76	4	80
5	23526371	left	80	76	4	80
5	23526372	left	80	76	4	80
5	23526373	left	80	76	4	80
5	23526374	left	80	76	4	80
5	23526375	left	80	76	4	80
5	23526376	left	80	72	8	80
5	23526377	left	80	72	8	80
5	23526378	left	80	72	8	80
5	23526379	left	80	72	8	80
5	23526380	left	80	72	8	80
5	23526381	left	80	72	8	80
5	23526382	left	80	72	8	80
5	23526383	left	80	72	8	80
5	23526384	left	80	72	8	80
5	23526385	left	80	72	8	80
5	23526386	left	80	72	8	80
5	23526387	left	80	72	8	80
5	23526388	left	80	72	8	80
5	23526389	left	80	72	8	80
5	23526390	left	79	72	7	79
5	23526391	left	80	73	7	80
5	23526392	left	80	73	7	80
5	23526393	left	80	73	7	80
5	23526394	left	80	73	7	80
5	23526395	left	80	73	7	80
5	23526396	left	80	72	8	80
5	23526397	left	79	73	6	79
5	23526398	left	80	73	7	80
5	23526399	left	80	73	7	80
5	23526400	left	80	73	7	80
5	23526401	left	80	73	7	80
5	23526402	left	80	73	7	80
5	23526403	left	80	73	7	80
5	23526404	left	80	73	7	80
5	23526405	left	80	73	7	80
5	23526406	left	80	73	7	80
5	23526407	left	80	73	7	80
5	23526408	left	80	73	7	80
5	23526409	left	80	73	7	80
5	23526410	left	80	73	7	80
5	23526411	left	80	74	6	80
5	23526412	left	80	74	6	80
5	23526413	left	80	74	6	80
5	23526414	left	80	74	6	80
5	23526415	left	80	74	6	80
5	23526416	left	80	74	6	80
5	23526417	left	80	74	6	80
5	23526418	left	80	74	6	80
5	23526419	left	80	74	6	80
5	23526420	left	80	74	6	80
5	23526421	left	80	74	6	80
5	23526422	left	80	74	6	80
5	23526423	left	80	74	6	80
5	23526424	left	80	74	6	80
5	23526425	left	80	74	6	80
5	23526426	left	80	72	8	80
5	23526427	left	80	71	9	80
5	23526428	left	80	71	9	80
5	23526429	left	80	71	9	80
5	23526430	left	80	71	9	80
5	23526431	left	79	71	8	79
5	23526432	left	80	71	9	80
5	23526433	left	80	71	9	80
5	23526434	left	80	71	9	80
5	23526435	left	80	71	9	80
5	23526436	left	80	71	9	80
5	23526437	left	80	71	9	80
5	23526438	left	80	71	9	80
5	23526439	left	80	71	9	80
5	23526440	left	80	71	9	80
5	23526441	left	80	71	9	80
5	23526442	left	80	71	9	80
5	23526443	left	80	71	9	80
5	23526444	left	76	71	5	76
5	23526445	left	80	74	6	80
5	23526446	left	80	73	7	80
5	23526447	left	80	73	7	80
5	23526448	left	80	73	7	80
5	23526449	left	80	73	7	80
5	23526450	left	80	73	7	80
5	23526451	left	80	73	7	80
5	23526452	left	80	73	7	80
5	23526453	left	80	73	7	80
5	23526454	left	80	73	7	80
5	23526455	left	80	73	7	80
5	23526456	left	80	73	7	80
5	23526457	left	80	73	7	80
5	23526458	left	80	73	7	80
5	23526459	left	80	73	7	80
5	23526460	left	80	73	7	80
5	23526461	left	80	73	7	80
5	23526462	left	80	74	6	80
5	23526463	left	80	74	6	80
5	23526464	left	80	74	6	80
5	23526465	left	80	73	7	80
5	23526466	left	80	73	7	80
5	23526467	left	80	73	7	80
5	23526468	left	80	73	7	80
5	23526469	left	80	73	7	80
5	23526470	left	80	73	7	80
5	23526471	left	80	73	7	80
5	23526472	left	80	73	7	80
5	23526473	left	80	73	7	80
5	23526474	left	80	73	7	80
5	23526475	left	80	73	7	80
5	23526476	left	80	73	7	80
5	23526477	left	80	73	7	80
5	23526478	left	80	73	7	80
5	23526479	left	80	73	7	80
5	23526480	left	80	73	7	80
5	23526481	left	80	73	7	80
5	23526482	left	80	72	8	80
5	23526483	left	80	72	8	80
5	23526484	left	78	72	6	78
5	23526485	left	80	73	7	80
5	23526486	left	80	73	7	80
5	23526487	left	80	73	7	80
5	23526488	left	80	73	7	80
5	23526489	left	80	73	7	80
5	23526490	left	80	73	7	80
5	23526491	left	80	73	7	80
5	23526492	left	80	73	7	80
5	23526493	left	77	74	3	77
5	23526494	left	80	77	3	80
5	23526495	left	80	77	3	80
5	23526496	left	80	77	3	80
5	23526497	left	80	77	3	80
