chromosome	position	type	base_depth	exact_kmer_count	inexact_kmer_count	sum_kmer_count
5	23527002	znf	41	13	14	27
5	23527003	znf	41	13	14	27
5	23527004	znf	42	13	15	28
5	23527005	znf	40	13	15	28
5	23527006	znf	41	13	16	29
5	23527007	znf	41	13	15	28
5	23527008	znf	41	12	15	27
5	23527009	znf	41	11	15	26
5	23527010	znf	41	11	15	26
5	23527011	znf	41	11	15	26
5	23527012	znf	40	10	15	25
5	23527013	znf	40	10	15	25
5	23527014	znf	40	10	15	25
5	23527015	znf	40	10	15	25
5	23527016	znf	40	10	15	25
5	23527017	znf	41	10	16	26
5	23527018	znf	40	9	16	25
5	23527019	znf	39	8	16	24
5	23527020	znf	39	8	16	24
5	23527021	znf	39	9	16	25
5	23527022	znf	39	9	16	25
5	23527023	znf	38	9	16	25
5	23527024	znf	38	9	16	25
5	23527025	znf	39	9	17	26
5	23527026	znf	38	9	17	26
5	23527027	znf	38	9	17	26
5	23527028	znf	39	8	18	26
5	23527029	znf	38	7	18	25
5	23527030	znf	38	7	18	25
5	23527031	znf	38	7	18	25
5	23527032	znf	37	7	18	25
5	23527033	znf	37	7	18	25
5	23527034	znf	37	7	18	25
5	23527035	znf	37	6	18	24
5	23527036	znf	37	6	18	24
5	23527037	znf	37	6	17	23
5	23527038	znf	37	6	16	22
5	23527039	znf	36	6	16	22
5	23527040	znf	36	6	16	22
5	23527041	znf	35	5	16	21
5	23527042	znf	35	5	16	21
5	23527043	znf	35	5	16	21
5	23527044	znf	35	5	16	21
5	23527045	znf	35	5	15	20
5	23527046	znf	35	5	15	20
5	23527047	znf	35	4	16	20
5	23527048	znf	35	4	16	20
5	23527049	znf	35	4	16	20
5	23527050	znf	35	4	15	19
5	23527051	znf	35	4	15	19
5	23527052	znf	35	6	13	19
5	23527053	znf	35	6	13	19
5	23527054	znf	35	6	13	19
5	23527055	znf	36	6	14	20
5	23527056	znf	36	6	13	19
5	23527057	znf	36	5	14	19
5	23527058	znf	36	5	14	19
5	23527059	znf	36	5	14	19
5	23527060	znf	34	5	14	19
5	23527061	znf	34	5	14	19
5	23527062	znf	34	7	12	19
5	23527063	znf	34	6	12	18
5	23527064	znf	34	6	12	18
5	23527065	znf	34	6	12	18
5	23527066	znf	34	6	12	18
5	23527067	znf	34	6	12	18
5	23527068	znf	34	6	12	18
5	23527069	znf	34	6	12	18
5	23527070	znf	34	6	12	18
5	23527071	znf	33	6	12	18
5	23527072	znf	32	6	12	18
5	23527073	znf	33	6	13	19
5	23527074	znf	33	5	13	18
5	23527075	znf	33	5	13	18
5	23527076	znf	33	5	13	18
5	23527077	znf	33	5	13	18
5	23527078	znf	32	5	13	18
5	23527079	znf	31	5	13	18
5	23527080	znf	30	5	13	18
5	23527081	znf	30	5	13	18
5	23527082	znf	29	5	13	18
5	23527083	znf	29	5	12	17
5	23527084	znf	29	5	12	17
5	23527085	znf	29	5	12	17
5	23527086	znf	29	5	12	17
5	23527087	znf	29	4	12	16
5	23527088	znf	28	3	12	15
5	23527089	znf	27	3	12	15
5	23527090	znf	27	3	12	15
5	23527091	znf	27	3	12	15
5	23527092	znf	28	3	13	16
5	23527093	znf	28	3	13	16
5	23527094	znf	28	2	13	15
5	23527095	znf	28	2	12	14
5	23527096	znf	27	2	12	14
5	23527097	znf	27	2	12	14
5	23527098	znf	27	2	13	15
5	23527099	znf	26	2	13	15
5	23527100	znf	26	2	13	15
5	23527101	znf	26	2	13	15
5	23527102	znf	25	2	13	15
5	23527103	znf	25	2	13	15
5	23527104	znf	25	2	13	15
5	23527105	znf	24	4	11	15
5	23527106	znf	24	4	11	15
5	23527107	znf	24	4	11	15
5	23527108	znf	24	4	11	15
5	23527109	znf	24	4	11	15
5	23527110	znf	24	4	11	15
5	23527111	znf	23	4	11	15
5	23527112	znf	23	3	11	14
5	23527113	znf	23	3	11	14
5	23527114	znf	23	3	11	14
5	23527115	znf	24	4	11	15
5	23527116	znf	24	4	11	15
5	23527117	znf	24	4	11	15
5	23527118	znf	24	5	10	15
5	23527119	znf	24	5	10	15
5	23527120	znf	23	5	9	14
5	23527121	znf	23	5	9	14
5	23527122	znf	23	4	10	14
5	23527123	znf	23	4	10	14
5	23527124	znf	22	4	10	14
5	23527125	znf	23	4	10	14
5	23527126	znf	23	4	9	13
5	23527127	znf	23	4	9	13
5	23527128	znf	23	4	9	13
5	23527129	znf	23	4	8	12
5	23527130	znf	23	3	8	11
5	23527131	znf	23	3	8	11
5	23527132	znf	23	3	8	11
5	23527133	znf	22	3	8	11
5	23527134	znf	22	3	8	11
5	23527135	znf	22	3	8	11
5	23527136	znf	22	7	4	11
5	23527137	znf	22	7	4	11
5	23527138	znf	21	7	4	11
5	23527139	znf	21	7	4	11
5	23527140	znf	21	7	4	11
5	23527141	znf	21	7	4	11
5	23527142	znf	21	7	4	11
5	23527143	znf	21	7	4	11
5	23527144	znf	20	7	4	11
5	23527145	znf	20	8	3	11
5	23527146	znf	20	8	3	11
5	23527147	znf	20	8	3	11
5	23527148	znf	20	8	3	11
5	23527149	znf	20	8	3	11
5	23527150	znf	20	8	3	11
5	23527151	znf	20	8	3	11
5	23527152	znf	20	8	3	11
5	23527153	znf	20	8	3	11
5	23527154	znf	20	8	3	11
5	23527155	znf	20	8	3	11
5	23527156	znf	20	8	3	11
5	23527157	znf	20	8	4	12
5	23527158	znf	20	9	4	13
5	23527159	znf	20	8	5	13
5	23527160	znf	20	8	5	13
5	23527161	znf	20	8	5	13
5	23527162	znf	20	8	5	13
5	23527163	znf	19	8	5	13
5	23527164	znf	18	8	5	13
5	23527165	znf	18	8	5	13
5	23527166	znf	18	8	5	13
5	23527167	znf	18	9	4	13
5	23527168	znf	18	0	13	13
5	23527169	znf	18	0	13	13
5	23527170	znf	18	0	13	13
5	23527171	znf	18	0	13	13
5	23527172	znf	18	0	13	13
5	23527173	znf	18	0	13	13
5	23527174	znf	18	0	13	13
5	23527175	znf	18	0	13	13
5	23527176	znf	18	0	13	13
5	23527177	znf	18	0	13	13
5	23527178	znf	18	0	13	13
5	23527179	znf	18	0	12	12
5	23527180	znf	18	0	12	12
5	23527181	znf	18	0	12	12
5	23527182	znf	18	0	13	13
5	23527183	znf	18	0	13	13
5	23527184	znf	18	0	13	13
5	23527185	znf	18	0	13	13
5	23527186	znf	18	0	11	11
5	23527187	znf	19	0	12	12
5	23527188	znf	19	0	12	12
5	23527189	znf	19	0	12	12
5	23527190	znf	19	0	12	12
5	23527191	znf	19	0	13	13
5	23527192	znf	20	0	14	14
5	23527193	znf	20	0	13	13
5	23527194	znf	20	0	13	13
5	23527195	znf	20	0	13	13
5	23527196	znf	19	0	13	13
5	23527197	znf	19	0	13	13
5	23527198	znf	20	0	14	14
5	23527199	znf	19	0	13	13
5	23527200	znf	18	0	13	13
5	23527201	znf	18	0	13	13
5	23527202	znf	18	0	13	13
5	23527203	znf	18	0	13	13
5	23527204	znf	18	0	12	12
5	23527205	znf	18	0	12	12
5	23527206	znf	18	0	12	12
5	23527207	znf	18	0	11	11
5	23527208	znf	18	0	11	11
5	23527209	znf	18	0	11	11
5	23527210	znf	18	0	11	11
5	23527211	znf	18	0	11	11
5	23527212	znf	18	0	11	11
5	23527213	znf	18	0	11	11
5	23527214	znf	19	0	12	12
5	23527215	znf	20	0	13	13
5	23527216	znf	20	0	13	13
5	23527217	znf	20	0	13	13
5	23527218	znf	20	0	13	13
5	23527219	znf	20	0	12	12
5	23527220	znf	20	0	12	12
5	23527221	znf	20	0	12	12
5	23527222	znf	20	0	12	12
5	23527223	znf	20	0	12	12
5	23527224	znf	21	0	13	13
5	23527225	znf	21	0	13	13
5	23527226	znf	21	0	13	13
5	23527227	znf	21	0	13	13
5	23527228	znf	21	0	13	13
5	23527229	znf	21	0	13	13
5	23527230	znf	21	0	13	13
5	23527231	znf	21	0	13	13
5	23527232	znf	21	0	13	13
5	23527233	znf	21	0	13	13
5	23527234	znf	21	0	13	13
5	23527235	znf	21	0	13	13
5	23527236	znf	21	0	13	13
5	23527237	znf	21	0	13	13
5	23527238	znf	21	0	13	13
5	23527239	znf	21	4	9	13
5	23527240	znf	22	4	10	14
5	23527241	znf	22	4	10	14
5	23527242	znf	22	4	10	14
5	23527243	znf	22	4	10	14
5	23527244	znf	22	4	10	14
5	23527245	znf	22	4	10	14
5	23527246	znf	22	4	10	14
5	23527247	znf	22	4	10	14
5	23527248	znf	22	4	10	14
5	23527249	znf	22	5	10	15
5	23527250	znf	22	5	10	15
5	23527251	znf	22	5	9	14
5	23527252	znf	22	5	9	14
5	23527253	znf	22	5	9	14
5	23527254	znf	23	5	10	15
5	23527255	znf	23	5	10	15
5	23527256	znf	21	5	10	15
5	23527257	znf	22	6	10	16
5	23527258	znf	23	7	10	17
5	23527259	znf	23	7	10	17
5	23527260	znf	23	7	10	17
5	23527261	znf	23	7	10	17
5	23527262	znf	23	7	10	17
5	23527263	znf	22	7	10	17
5	23527264	znf	22	7	10	17
5	23527265	znf	22	8	9	17
5	23527266	znf	23	10	8	18
5	23527267	znf	23	10	8	18
5	23527268	znf	23	9	9	18
5	23527269	znf	22	9	9	18
5	23527270	znf	22	9	9	18
5	23527271	znf	23	10	9	19
5	23527272	znf	23	10	9	19
5	23527273	znf	23	10	9	19
5	23527274	znf	22	10	9	19
5	23527275	znf	23	10	10	20
5	23527276	znf	23	10	10	20
5	23527277	znf	22	9	10	19
5	23527278	znf	22	9	10	19
5	23527279	znf	22	9	10	19
5	23527280	znf	22	9	10	19
5	23527281	znf	22	9	10	19
5	23527282	znf	22	9	10	19
5	23527283	znf	22	9	10	19
5	23527284	znf	22	9	10	19
5	23527285	znf	22	9	10	19
5	23527286	znf	22	9	10	19
5	23527287	znf	22	9	10	19
5	23527288	znf	22	9	10	19
5	23527289	znf	21	8	11	19
5	23527290	znf	21	8	11	19
5	23527291	znf	22	9	11	20
5	23527292	znf	22	9	11	20
5	23527293	znf	22	9	10	19
5	23527294	znf	22	9	10	19
5	23527295	znf	22	9	10	19
5	23527296	znf	22	9	10	19
5	23527297	znf	22	9	10	19
5	23527298	znf	21	9	10	19
5	23527299	znf	22	10	10	20
5	23527300	znf	22	10	10	20
5	23527301	znf	22	10	10	20
5	23527302	znf	22	10	10	20
5	23527303	znf	22	10	10	20
5	23527304	znf	22	10	10	20
5	23527305	znf	22	10	10	20
5	23527306	znf	22	10	10	20
5	23527307	znf	22	11	9	20
5	23527308	znf	22	11	9	20
5	23527309	znf	22	11	9	20
5	23527310	znf	22	11	9	20
5	23527311	znf	23	11	10	21
5	23527312	znf	23	11	10	21
5	23527313	znf	23	11	10	21
5	23527314	znf	23	11	10	21
5	23527315	znf	23	11	10	21
5	23527316	znf	23	11	10	21
5	23527317	znf	23	9	12	21
5	23527318	znf	23	7	14	21
5	23527319	znf	23	7	14	21
5	23527320	znf	23	7	14	21
5	23527321	znf	23	7	14	21
5	23527322	znf	23	7	14	21
5	23527323	znf	23	7	14	21
5	23527324	znf	23	8	13	21
5	23527325	znf	23	8	13	21
5	23527326	znf	23	8	13	21
5	23527327	znf	23	8	13	21
5	23527328	znf	24	9	13	22
5	23527329	znf	24	10	12	22
5	23527330	znf	24	9	13	22
5	23527331	znf	24	9	13	22
5	23527332	znf	25	10	13	23
5	23527333	znf	25	10	13	23
5	23527334	znf	25	10	13	23
5	23527335	znf	25	9	12	21
5	23527336	znf	25	9	12	21
5	23527337	znf	25	9	12	21
5	23527338	znf	25	9	12	21
5	23527339	znf	25	9	12	21
5	23527340	znf	25	9	12	21
5	23527341	znf	25	9	12	21
5	23527342	znf	25	9	12	21
5	23527343	znf	25	9	12	21
5	23527344	znf	25	9	12	21
5	23527345	znf	25	9	12	21
5	23527346	znf	25	9	12	21
5	23527347	znf	24	8	12	20
5	23527348	znf	24	8	12	20
5	23527349	znf	24	8	12	20
5	23527350	znf	24	8	12	20
5	23527351	znf	24	8	12	20
5	23527352	znf	24	8	12	20
5	23527353	znf	24	8	12	20
5	23527354	znf	24	8	12	20
5	23527355	znf	24	8	12	20
5	23527356	znf	23	8	11	19
5	23527357	znf	23	8	11	19
5	23527358	znf	23	8	11	19
5	23527359	znf	24	8	12	20
5	23527360	znf	24	8	12	20
5	23527361	znf	24	8	12	20
5	23527362	znf	23	8	11	19
5	23527363	znf	23	8	11	19
5	23527364	znf	23	8	11	19
5	23527365	znf	23	7	11	18
5	23527366	znf	23	7	11	18
5	23527367	znf	23	7	10	17
5	23527368	znf	23	7	10	17
5	23527369	znf	23	6	10	16
5	23527370	znf	24	6	11	17
5	23527371	znf	24	6	11	17
5	23527372	znf	24	6	11	17
5	23527373	znf	24	6	11	17
5	23527374	znf	24	6	11	17
5	23527375	znf	24	6	11	17
5	23527376	znf	24	6	11	17
5	23527377	znf	24	6	11	17
5	23527378	znf	24	6	11	17
5	23527379	znf	24	6	11	17
5	23527380	znf	24	6	11	17
5	23527381	znf	24	7	10	17
5	23527382	znf	24	7	10	17
5	23527383	znf	24	7	10	17
5	23527384	znf	24	7	10	17
5	23527385	znf	24	6	10	16
5	23527386	znf	24	6	10	16
5	23527387	znf	24	6	10	16
5	23527388	znf	24	6	10	16
5	23527389	znf	24	6	10	16
5	23527390	znf	24	6	10	16
5	23527391	znf	24	6	9	15
5	23527392	znf	24	6	9	15
5	23527393	znf	24	6	9	15
5	23527394	znf	24	6	9	15
5	23527395	znf	24	6	9	15
5	23527396	znf	24	6	9	15
5	23527397	znf	24	6	9	15
5	23527398	znf	24	4	11	15
5	23527399	znf	24	4	11	15
5	23527400	znf	24	4	11	15
5	23527401	znf	24	4	11	15
5	23527402	znf	25	4	12	16
5	23527403	znf	25	4	12	16
5	23527404	znf	25	4	12	16
5	23527405	znf	23	4	12	16
5	23527406	znf	23	4	12	16
5	23527407	znf	23	4	12	16
5	23527408	znf	23	5	11	16
5	23527409	znf	23	5	11	16
5	23527410	znf	23	5	11	16
5	23527411	znf	23	5	11	16
5	23527412	znf	23	5	11	16
5	23527413	znf	23	5	11	16
5	23527414	znf	23	5	11	16
5	23527415	znf	23	5	11	16
5	23527416	znf	23	5	11	16
5	23527417	znf	22	4	12	16
5	23527418	znf	22	4	12	16
5	23527419	znf	22	4	12	16
5	23527420	znf	22	3	12	15
5	23527421	znf	22	3	12	15
5	23527422	znf	22	3	12	15
5	23527423	znf	22	3	12	15
5	23527424	znf	21	3	12	15
5	23527425	znf	22	3	13	16
5	23527426	znf	22	3	12	15
5	23527427	znf	22	3	12	15
5	23527428	znf	22	3	12	15
5	23527429	znf	22	3	12	15
5	23527430	znf	22	4	12	16
5	23527431	znf	22	4	12	16
5	23527432	znf	22	4	12	16
5	23527433	znf	22	4	11	15
5	23527434	znf	22	4	11	15
5	23527435	znf	21	4	11	15
5	23527436	znf	22	5	11	16
5	23527437	znf	22	4	10	14
5	23527438	znf	22	4	10	14
5	23527439	znf	21	4	10	14
5	23527440	znf	21	4	10	14
5	23527441	znf	21	4	10	14
5	23527442	znf	21	4	10	14
5	23527443	znf	21	4	10	14
5	23527444	znf	21	4	9	13
5	23527445	znf	21	4	9	13
5	23527446	znf	21	4	9	13
5	23527447	znf	21	4	9	13
5	23527448	znf	22	5	9	14
5	23527449	znf	22	5	9	14
5	23527450	znf	22	4	9	13
5	23527451	znf	22	4	8	12
5	23527452	znf	22	4	8	12
5	23527453	znf	21	4	8	12
5	23527454	znf	21	4	8	12
5	23527455	znf	20	4	8	12
5	23527456	znf	20	4	8	12
5	23527457	znf	20	4	8	12
5	23527458	znf	20	4	8	12
5	23527459	znf	20	4	8	12
5	23527460	znf	20	4	8	12
5	23527461	znf	19	4	8	12
5	23527462	znf	20	4	9	13
5	23527463	znf	20	4	9	13
5	23527464	znf	21	5	9	14
5	23527465	znf	22	6	9	15
5	23527466	znf	22	5	10	15
5	23527467	znf	22	5	10	15
5	23527468	znf	22	5	10	15
5	23527469	znf	22	6	9	15
5	23527470	znf	22	6	9	15
5	23527471	znf	22	6	8	14
5	23527472	znf	22	6	8	14
5	23527473	znf	22	6	8	14
5	23527474	znf	22	7	7	14
5	23527475	znf	22	7	7	14
5	23527476	znf	22	7	7	14
5	23527477	znf	22	7	7	14
5	23527478	znf	22	7	7	14
5	23527479	znf	22	7	6	13
5	23527480	znf	22	7	6	13
5	23527481	znf	24	9	6	15
5	23527482	znf	24	8	7	15
5	23527483	znf	24	8	7	15
5	23527484	znf	24	7	8	15
5	23527485	znf	24	6	9	15
5	23527486	znf	24	5	9	14
5	23527487	znf	24	5	9	14
5	23527488	znf	24	5	9	14
5	23527489	znf	24	5	9	14
5	23527490	znf	23	5	8	13
5	23527491	znf	23	5	8	13
5	23527492	znf	23	5	8	13
5	23527493	znf	23	5	8	13
5	23527494	znf	23	5	8	13
5	23527495	znf	23	5	8	13
5	23527496	znf	22	5	8	13
5	23527497	znf	22	5	8	13
5	23527498	znf	22	5	8	13
5	23527499	znf	22	5	8	13
5	23527500	znf	22	5	8	13
5	23527501	znf	22	5	8	13
5	23527502	znf	22	5	8	13
5	23527503	znf	21	5	8	13
5	23527504	znf	21	5	8	13
5	23527505	znf	21	5	8	13
5	23527506	znf	21	5	8	13
5	23527507	znf	20	5	7	12
5	23527508	znf	21	5	8	13
5	23527509	znf	21	5	8	13
5	23527510	znf	21	5	7	12
5	23527511	znf	21	5	7	12
5	23527512	znf	21	5	7	12
5	23527513	znf	21	5	7	12
5	23527514	znf	20	5	7	12
5	23527515	znf	20	5	7	12
5	23527516	znf	20	5	7	12
5	23527517	znf	20	5	7	12
5	23527518	znf	19	5	7	12
5	23527519	znf	19	5	7	12
5	23527520	znf	17	5	7	12
5	23527521	znf	17	5	7	12
5	23527522	znf	17	5	7	12
5	23527523	znf	17	5	7	12
5	23527524	znf	17	5	7	12
5	23527525	znf	18	6	7	13
5	23527526	znf	18	6	7	13
5	23527527	znf	19	7	7	14
5	23527528	znf	19	7	7	14
5	23527529	znf	19	7	7	14
5	23527530	znf	19	7	7	14
5	23527531	znf	19	7	7	14
5	23527532	znf	19	7	7	14
5	23527533	znf	19	7	7	14
5	23527534	znf	18	6	7	13
5	23527535	znf	18	6	7	13
5	23527536	znf	18	6	7	13
5	23527537	znf	19	6	8	14
5	23527538	znf	21	5	11	16
5	23527539	znf	22	5	12	17
5	23527540	znf	22	5	12	17
5	23527541	znf	21	5	12	17
5	23527542	znf	21	5	12	17
5	23527543	znf	21	5	12	17
5	23527544	znf	21	5	12	17
5	23527545	znf	21	5	12	17
5	23527546	znf	21	5	12	17
5	23527547	znf	21	5	12	17
5	23527548	znf	21	5	12	17
5	23527549	znf	22	6	12	18
5	23527550	znf	22	6	12	18
5	23527551	znf	21	5	13	18
5	23527552	znf	21	5	13	18
5	23527553	znf	21	5	13	18
5	23527554	znf	21	5	13	18
5	23527555	znf	21	5	13	18
5	23527556	znf	20	5	13	18
5	23527557	znf	20	6	12	18
5	23527558	znf	20	6	12	18
5	23527559	znf	21	6	13	19
5	23527560	znf	21	6	13	19
5	23527561	znf	21	6	13	19
5	23527562	znf	21	6	13	19
5	23527563	znf	21	6	13	19
5	23527564	znf	21	5	14	19
5	23527565	znf	21	5	14	19
5	23527566	znf	21	6	13	19
5	23527567	znf	21	6	13	19
5	23527568	znf	20	6	13	19
5	23527569	znf	20	6	13	19
5	23527570	znf	20	6	13	19
5	23527571	znf	20	6	13	19
5	23527572	znf	20	6	13	19
5	23527573	znf	20	6	13	19
5	23527574	znf	20	6	13	19
5	23527575	znf	21	6	14	20
5	23527576	znf	21	5	14	19
5	23527577	znf	21	5	14	19
5	23527578	znf	21	4	15	19
5	23527579	znf	21	4	15	19
5	23527580	znf	21	4	15	19
5	23527581	znf	21	4	15	19
5	23527582	znf	22	5	15	20
5	23527583	znf	22	5	15	20
5	23527584	znf	22	5	15	20
5	23527585	znf	22	5	15	20
5	23527586	znf	22	5	15	20
5	23527587	znf	22	4	16	20
5	23527588	znf	22	4	16	20
5	23527589	znf	22	4	16	20
5	23527590	znf	22	4	16	20
5	23527591	znf	22	4	16	20
5	23527592	znf	22	4	16	20
5	23527593	znf	22	4	16	20
5	23527594	znf	22	5	15	20
5	23527595	znf	22	5	15	20
5	23527596	znf	22	5	15	20
5	23527597	znf	22	5	15	20
5	23527598	znf	22	5	15	20
5	23527599	znf	23	5	16	21
5	23527600	znf	23	5	16	21
5	23527601	znf	23	5	16	21
5	23527602	znf	23	5	16	21
5	23527603	znf	23	5	16	21
5	23527604	znf	22	4	16	20
5	23527605	znf	22	4	16	20
5	23527606	znf	23	4	17	21
5	23527607	znf	23	4	17	21
5	23527608	znf	23	4	17	21
5	23527609	znf	23	3	18	21
5	23527610	znf	23	3	17	20
5	23527611	znf	25	6	16	22
5	23527612	znf	25	6	16	22
5	23527613	znf	25	6	16	22
5	23527614	znf	25	6	16	22
5	23527615	znf	25	6	15	21
5	23527616	znf	25	6	15	21
5	23527617	znf	25	6	15	21
5	23527618	znf	25	6	15	21
5	23527619	znf	25	6	15	21
5	23527620	znf	25	6	15	21
5	23527621	znf	26	6	16	22
5	23527622	znf	26	6	16	22
5	23527623	znf	26	6	16	22
5	23527624	znf	26	6	16	22
5	23527625	znf	26	6	16	22
5	23527626	znf	26	6	16	22
5	23527627	znf	26	6	16	22
5	23527628	znf	26	6	15	21
5	23527629	znf	26	6	15	21
5	23527630	znf	26	6	15	21
5	23527631	znf	26	6	15	21
5	23527632	znf	26	6	15	21
5	23527633	znf	26	6	15	21
5	23527634	znf	26	6	15	21
5	23527635	znf	27	7	15	22
5	23527636	znf	27	7	15	22
5	23527637	znf	27	7	15	22
5	23527638	znf	27	7	15	22
5	23527639	znf	27	7	15	22
5	23527640	znf	27	7	15	22
5	23527641	znf	27	7	15	22
5	23527642	znf	27	6	15	21
5	23527643	znf	26	6	14	20
5	23527644	znf	26	6	13	19
5	23527645	znf	26	6	13	19
5	23527646	znf	25	6	13	19
5	23527647	znf	25	6	13	19
5	23527648	znf	25	6	13	19
5	23527649	znf	26	8	12	20
5	23527650	znf	26	8	12	20
5	23527651	znf	26	8	12	20
5	23527652	znf	26	8	12	20
5	23527653	znf	27	7	14	21
5	23527654	znf	27	7	14	21
5	23527655	znf	27	7	14	21
5	23527656	znf	27	7	14	21
5	23527657	znf	27	6	15	21
5	23527658	znf	28	6	16	22
5	23527659	znf	28	6	16	22
5	23527660	znf	28	8	14	22
5	23527661	znf	28	8	12	20
5	23527662	znf	28	8	12	20
5	23527663	znf	28	8	12	20
5	23527664	znf	29	9	12	21
5	23527665	znf	30	9	13	22
5	23527666	znf	30	9	13	22
5	23527667	znf	30	9	13	22
5	23527668	znf	32	10	14	24
5	23527669	znf	32	10	14	24
5	23527670	znf	32	10	14	24
5	23527671	znf	32	10	14	24
5	23527672	znf	32	9	15	24
5	23527673	znf	32	8	16	24
5	23527674	znf	31	8	17	25
5	23527675	znf	31	8	17	25
5	23527676	znf	31	8	17	25
5	23527677	znf	31	8	17	25
5	23527678	znf	31	7	17	24
5	23527679	znf	32	7	18	25
5	23527680	znf	32	7	18	25
5	23527681	znf	32	7	18	25
5	23527682	znf	35	8	20	28
5	23527683	znf	35	9	19	28
5	23527684	znf	35	9	19	28
5	23527685	znf	34	9	19	28
5	23527686	znf	34	9	19	28
5	23527687	znf	34	9	19	28
5	23527688	znf	35	8	20	28
5	23527689	znf	36	9	20	29
5	23527690	znf	36	9	20	29
5	23527691	znf	37	10	20	30
5	23527692	znf	36	10	19	29
5	23527693	znf	36	10	19	29
5	23527694	znf	36	10	19	29
5	23527695	znf	36	10	19	29
5	23527696	znf	35	10	19	29
5	23527697	znf	35	10	19	29
5	23527698	znf	34	10	19	29
5	23527699	znf	35	11	19	30
5	23527700	znf	34	11	19	30
5	23527701	znf	34	11	19	30
5	23527702	znf	34	11	19	30
5	23527703	znf	34	11	19	30
5	23527704	znf	34	11	18	29
5	23527705	znf	34	11	18	29
5	23527706	znf	34	11	18	29
5	23527707	znf	34	11	17	28
5	23527708	znf	35	12	17	29
5	23527709	znf	34	12	16	28
5	23527710	znf	34	12	16	28
5	23527711	znf	34	12	16	28
5	23527712	znf	33	12	16	28
5	23527713	znf	34	12	17	29
5	23527714	znf	34	12	17	29
5	23527715	znf	34	12	17	29
5	23527716	znf	35	13	17	30
5	23527717	znf	35	11	16	27
5	23527718	znf	35	11	17	28
5	23527719	znf	35	11	17	28
5	23527720	znf	35	11	17	28
5	23527721	znf	35	12	16	28
5	23527722	znf	35	12	16	28
5	23527723	znf	35	11	17	28
5	23527724	znf	35	12	16	28
5	23527725	znf	35	12	16	28
5	23527726	znf	36	12	17	29
5	23527727	znf	36	12	17	29
5	23527728	znf	36	12	17	29
5	23527729	znf	36	12	16	28
5	23527730	znf	36	12	16	28
5	23527731	znf	35	12	16	28
5	23527732	znf	35	12	16	28
5	23527733	znf	36	12	17	29
5	23527734	znf	36	12	17	29
5	23527735	znf	36	12	17	29
5	23527736	znf	36	12	17	29
5	23527737	znf	36	12	17	29
5	23527738	znf	36	12	17	29
5	23527739	znf	36	12	17	29
5	23527740	znf	36	12	17	29
5	23527741	znf	36	12	17	29
5	23527742	znf	37	14	16	30
5	23527743	znf	37	15	15	30
5	23527744	znf	37	16	14	30
5	23527745	znf	37	16	14	30
5	23527746	znf	38	18	13	31
5	23527747	znf	39	18	14	32
5	23527748	znf	38	18	14	32
5	23527749	znf	38	18	14	32
5	23527750	znf	38	17	15	32
5	23527751	znf	38	17	15	32
5	23527752	znf	38	16	16	32
5	23527753	znf	39	17	16	33
5	23527754	znf	39	17	16	33
5	23527755	znf	41	19	15	34
5	23527756	znf	41	19	15	34
5	23527757	znf	41	18	16	34
5	23527758	znf	40	18	16	34
5	23527759	znf	40	18	16	34
5	23527760	znf	42	20	16	36
5	23527761	znf	43	20	17	37
5	23527762	znf	43	20	17	37
5	23527763	znf	43	20	17	37
5	23527764	znf	43	20	17	37
5	23527765	znf	43	20	17	37
5	23527766	znf	43	19	17	36
5	23527767	znf	43	19	17	36
5	23527768	znf	43	19	17	36
5	23527769	znf	43	19	17	36
5	23527770	znf	43	19	17	36
5	23527771	znf	43	19	17	36
5	23527772	znf	43	19	17	36
5	23527773	znf	43	19	17	36
5	23527774	znf	43	19	17	36
5	23527775	znf	43	20	16	36
5	23527776	znf	44	20	16	36
5	23527777	znf	43	24	12	36
5	23527778	znf	43	24	12	36
5	23527779	znf	43	24	12	36
5	23527780	znf	43	24	12	36
5	23527781	znf	43	24	12	36
5	23527782	znf	43	23	13	36
5	23527783	znf	43	23	13	36
5	23527784	znf	43	22	13	35
5	23527785	znf	43	22	13	35
5	23527786	znf	43	21	13	34
5	23527787	znf	39	21	13	34
5	23527788	znf	39	21	13	34
5	23527789	znf	39	21	13	34
5	23527790	znf	39	21	13	34
5	23527791	znf	39	21	11	32
5	23527792	znf	39	21	11	32
5	23527793	znf	39	21	11	32
5	23527794	znf	40	21	12	33
5	23527795	znf	40	20	12	32
5	23527796	znf	40	20	12	32
5	23527797	znf	40	20	12	32
5	23527798	znf	40	20	12	32
5	23527799	znf	40	20	12	32
5	23527800	znf	40	20	12	32
5	23527801	znf	40	19	13	32
5	23527802	znf	40	0	32	32
5	23527803	znf	40	0	32	32
5	23527804	znf	40	0	32	32
5	23527805	znf	40	0	32	32
5	23527806	znf	40	0	32	32
5	23527807	znf	40	0	32	32
5	23527808	znf	40	0	32	32
5	23527809	znf	40	0	32	32
5	23527810	znf	40	0	31	31
5	23527811	znf	41	0	32	32
5	23527812	znf	41	0	32	32
5	23527813	znf	42	0	33	33
5	23527814	znf	42	0	33	33
5	23527815	znf	42	0	32	32
5	23527816	znf	42	0	32	32
5	23527817	znf	42	0	32	32
5	23527818	znf	42	0	32	32
5	23527819	znf	42	0	32	32
5	23527820	znf	42	0	32	32
5	23527821	znf	42	0	32	32
5	23527822	znf	42	0	32	32
